customer_id,age,gender,region,tenure_months,credit_score,annual_income,days_since_last_login,complaints_last_year,transaction_frequency,num_products,has_current_account,has_savings_account,has_credit_card,has_mortgage,avg_transaction_value,app_usage_hours,churned
CUST10537,50,Female,Yorkshire,44,436,30367.033483898147,2,5,6,5,1,1,0,1,21.202012016706345,8.004868037605483,0
CUST10538,53,Male,East_of_England,13,758,24969.27074578759,7,0,18,3,1,1,1,0,100.78018321884443,4.755771084979863,0
CUST10539,69,Male,Scotland,34,484,36550.49160015778,0,0,29,1,1,0,1,0,139.3953231530103,0.6810046711102582,0
CUST10540,34,Male,North_West,85,465,39012.820604807675,173,0,23,3,1,1,1,0,299.9414134775266,7.976997228056197,1
CUST10541,23,Male,East_of_England,71,759,30780.310397936675,1,0,19,1,1,1,1,0,128.16306092544295,11.645199864075792,0
CUST10542,31,Male,East_of_England,68,629,31794.987525683875,0,0,19,5,1,1,1,0,256.4688831505638,3.9104620611455427,0
CUST10543,29,Female,Wales,93,646,40204.180053086595,8,0,24,5,1,0,1,0,68.62107879990867,4.232162599481958,1
CUST10544,70,Female,South_East,42,707,52939.45120755539,1,0,22,4,1,0,0,0,113.80786608947456,7.895893038773618,0
CUST10545,35,Male,Wales,108,649,29659.10309142252,49,0,12,2,1,1,1,0,108.41176587548946,2.3642483204093305,0
CUST10546,64,Male,East_Midlands,26,684,18392.134696472716,95,0,6,5,1,1,1,0,208.2933831317582,5.69853534802788,0
CUST10547,70,Female,North_West,53,645,58733.918555165226,2,0,26,4,1,0,1,0,125.85286967744995,2.572542530475271,0
CUST10548,66,Female,East_of_England,98,755,75699.10837278266,2,2,10,5,1,1,1,0,140.08470995022853,6.962723557613256,0
CUST10549,70,Male,West_Midlands,116,699,34995.68542020111,7,0,7,3,1,1,1,0,127.92627252634732,4.143238515179054,0
CUST10550,32,Female,Wales,17,643,43678.32307541609,0,2,23,2,1,1,1,0,21.42281429964632,7.31113193272384,0
CUST10551,52,Male,Wales,81,593,23198.266439459378,38,0,21,4,1,1,1,0,65.2304550307066,4.239182919121996,0
CUST10552,29,Female,South_East,51,784,32182.80526382408,6,4,8,1,1,1,1,0,45.255470563621955,6.610356185155801,1
CUST10553,30,Male,Wales,85,702,26390.439005379354,0,3,19,2,1,1,1,1,82.63030055909375,4.458567873228658,1
CUST10554,71,Male,South_East,74,482,44136.54781339465,3,1,23,3,1,1,0,0,67.42959329010503,1.4872486600189807,0
CUST10555,18,Female,West_Midlands,37,713,32641.99063101436,0,0,15,1,1,0,0,0,52.1040358539903,4.0598646265567115,0
CUST10556,69,Female,South_East,26,760,29459.728932846887,3,3,17,5,1,1,1,0,219.11124619344312,13.835215623892566,1
CUST10557,69,Male,East_of_England,20,712,24016.723514557438,82,2,14,2,1,1,0,1,100.24879710165897,11.687035366105082,1
CUST10558,33,Male,London,71,692,31980.573344086668,3,1,25,3,1,1,0,0,135.39261226280672,2.997655809036363,0
CUST10559,41,Female,Yorkshire,104,679,26922.608411038076,7,0,22,3,1,1,1,0,169.99609526131005,9.467307326314971,0
CUST10560,70,Female,East_Midlands,49,506,28053.12372915247,0,0,22,1,1,1,1,0,267.2927574769185,4.9615355237074885,0
CUST10561,54,Female,West_Midlands,49,511,29974.94977036975,0,0,19,1,1,1,0,1,122.09361963753277,4.57545362650875,1
CUST10562,63,Female,East_of_England,75,499,45216.09971782138,4,0,19,5,1,0,1,0,345.103626338548,0.5087354023318866,0
CUST10563,64,Male,Scotland,106,519,15790.737284610363,129,0,28,4,1,1,1,0,202.03186823693073,1.3335157260620143,1
CUST10564,21,Male,Yorkshire,84,680,24774.83630240484,0,4,20,2,1,0,1,0,354.26510854439454,10.23927076101608,0
CUST10565,65,Male,London,89,721,37910.912839139084,4,0,5,1,1,1,1,1,87.7543106695757,11.897821585758088,0
CUST10566,69,Male,West_Midlands,40,781,68932.6041979147,0,1,16,5,1,1,0,0,49.58217804392652,10.728289528561767,1
CUST10567,51,Male,South_East,7,548,43310.021912478995,0,0,6,2,1,1,1,0,158.73090989266316,5.319110703844063,0
CUST10568,38,Male,East_Midlands,9,752,47800.082902476264,1,0,19,3,1,1,1,0,418.48183626384343,6.133716952539095,0
CUST10569,46,Female,Scotland,51,725,46391.98169076939,1,4,9,4,1,0,0,0,408.4870492948343,1.2728392558903954,0
CUST10570,34,Female,South_East,112,702,24516.23177543599,34,1,20,1,1,0,0,1,44.049415620027496,3.194264892989915,1
CUST10571,47,Male,South_West,110,801,54585.61150438876,13,1,24,3,1,0,0,0,43.471670963252976,0.5220668471874301,0
CUST10572,26,Male,West_Midlands,61,492,63475.453186440136,49,0,19,4,1,1,0,1,6.647810028328625,5.831787587972852,0
CUST10573,60,Male,East_of_England,114,608,24957.27009685699,70,4,28,3,1,1,1,1,33.84383073519695,5.638871679312145,0
CUST10574,54,Male,North_West,43,726,43927.718324635156,58,0,16,3,1,1,0,0,309.4646289718523,2.2103803118921515,0
CUST10575,62,Male,South_East,5,669,54380.53662033493,81,0,18,4,1,1,1,1,162.791359971478,1.3874482855461299,0
CUST10576,45,Female,Yorkshire,95,799,17041.902500817836,3,4,13,3,1,0,1,0,106.5377358095418,3.43355393238596,0
CUST10577,25,Female,South_West,55,685,83708.71679379388,8,4,21,5,1,0,1,1,88.09822234305972,5.272945759967947,0
CUST10578,59,Female,South_West,69,528,48291.05065400392,5,1,8,2,1,1,1,1,380.4316855969406,4.4480254478701955,0
CUST10579,66,Female,Yorkshire,37,755,24771.77912317717,50,3,4,3,1,0,0,0,138.9431181598655,4.106811900358408,0
CUST10580,60,Male,South_East,17,624,35448.83127252572,3,0,14,5,1,1,1,0,251.11380653744786,2.8588210266259955,0
CUST10581,69,Male,South_West,48,678,30049.033537056108,74,0,8,3,1,1,1,0,142.1792241673045,4.28008276476403,1
CUST10582,55,Male,East_of_England,24,553,71864.10958595839,0,0,5,3,1,1,1,0,230.00290677870666,3.667645496257359,0
CUST10583,65,Male,Scotland,114,735,35751.31709324716,2,0,5,5,1,1,1,0,129.7920946726385,9.557892993684371,0
CUST10584,40,Female,North_West,95,669,32323.41743461565,53,0,25,3,1,1,1,0,166.28771993054048,1.9079225053287137,1
CUST10585,22,Female,East_of_England,64,657,64081.32261314296,52,0,15,2,1,1,0,0,50.609182099848276,1.5015679717111912,1
CUST10586,23,Male,South_East,80,653,46823.08727406854,2,0,20,1,1,1,0,0,113.9495468818237,5.699468685477233,0
CUST10587,50,Female,Wales,36,750,37597.29806048288,3,0,7,1,1,0,0,0,282.68900642930436,4.111165798245801,0
CUST10588,70,Male,East_of_England,107,742,29698.520196969388,0,0,5,3,1,1,1,0,277.41138490628845,6.636396710049235,0
CUST10589,64,Female,West_Midlands,112,630,47960.3085100159,22,0,25,1,1,0,0,0,378.05723695530344,2.8280138496561436,0
CUST10590,43,Female,East_of_England,48,799,42183.165126596585,5,0,25,3,1,1,1,0,234.13818924298727,7.5362642140349765,0
CUST10591,55,Male,Yorkshire,85,682,37466.518284645426,0,3,25,4,1,1,0,0,75.48828757098873,6.981809717003368,0
CUST10592,68,Male,West_Midlands,27,698,29676.837076575765,70,0,11,3,1,1,1,0,137.78023214521832,2.6307781781888453,0
CUST10593,20,Male,South_West,28,689,31061.29391611741,6,0,5,1,1,1,1,0,99.39372366980257,2.590900344332035,0
CUST10594,30,Female,East_of_England,3,687,29439.492726380835,0,0,17,5,1,1,0,0,167.33459853892614,6.0780126392981595,0
CUST10595,60,Male,North_West,57,635,33745.26452779722,195,0,21,1,1,1,1,1,49.85341365837225,1.6020517464235442,0
CUST10596,69,Male,North_West,36,669,31746.034352746774,1,0,23,3,1,0,0,0,192.62241582457972,4.8941842247645715,0
CUST10597,66,Female,East_Midlands,9,673,15000.0,44,1,22,3,1,0,1,0,52.798245898070924,8.221449590237572,1
CUST10598,20,Female,East_Midlands,24,542,30536.7964605758,6,3,18,1,1,0,1,0,153.94711510279012,4.624337233508034,0
CUST10599,55,Male,Wales,2,558,68835.60039995058,1,0,15,3,1,1,1,0,377.59774775881874,4.572419450164297,0
CUST10600,35,Male,Yorkshire,81,656,22677.067102685418,48,3,21,2,1,1,0,0,176.07576953995635,1.8914286327100107,1
CUST10601,19,Female,South_West,101,664,35886.98676353317,3,1,17,1,1,0,1,0,107.84100667794799,6.37151576803072,0
CUST10602,35,Male,East_Midlands,60,563,35839.42698678431,2,0,4,3,1,1,1,0,81.300194696996,10.457559301581064,1
CUST10603,44,Male,South_West,108,565,78190.51748282764,0,0,23,2,1,1,1,0,227.43456412246584,5.079191436413074,0
CUST10604,27,Female,North_West,99,692,27174.610728540407,2,0,23,3,1,1,1,1,56.79381850321947,2.720749781833889,0
CUST10605,62,Female,South_East,87,724,65742.28232620892,2,0,20,2,1,0,1,1,329.83791162992856,4.507047516916228,0
CUST10606,72,Female,West_Midlands,107,669,23975.279833127148,47,0,19,2,1,1,0,0,252.43106857396353,3.411313789619774,1
CUST10607,21,Male,North_West,45,633,40210.862717248136,2,0,18,3,1,0,1,0,176.86987327625425,7.634251429669833,1
CUST10608,19,Male,London,44,763,22010.23422527422,1,0,15,3,1,0,0,0,127.83829513265269,1.2033149327494954,0
CUST10609,56,Female,South_East,67,719,37664.69820997379,37,0,16,2,1,1,1,1,71.19778648269853,0.9268355870032707,0
CUST10610,39,Female,North_West,21,780,23492.86345024504,66,3,22,4,1,0,0,0,104.25351393352388,0.4215025807584317,0
CUST10611,31,Male,North_West,47,504,30862.27716827722,0,0,25,3,1,1,1,1,157.6905415960434,2.1591635395447097,0
CUST10612,24,Female,South_East,117,702,82935.6446720473,1,0,19,3,1,1,0,1,132.55488099874773,0.4339385085358318,0
CUST10613,38,Male,South_East,51,665,15000.0,38,0,17,4,1,0,1,0,145.04264468160054,2.401066973748489,0
CUST10614,43,Male,Yorkshire,6,663,34551.92805266368,3,0,18,3,1,1,0,0,46.744941527381016,11.081551902083262,0
CUST10615,59,Female,North_West,64,691,51790.030361301666,4,0,22,5,1,1,0,0,34.976808799095785,9.622938267897785,0
CUST10616,28,Male,South_East,11,688,26174.020931202216,198,1,22,2,1,1,1,1,233.63539289765225,2.0600323356200163,1
CUST10617,74,Male,East_of_England,92,670,29234.981600976007,60,0,2,2,1,0,0,1,104.08015810804031,4.669318830396744,1
CUST10618,55,Male,North_West,60,705,39497.92126133306,0,0,17,3,1,1,0,1,194.5245588442394,2.443359086173824,0
CUST10619,31,Male,Scotland,82,729,37600.92314535897,5,0,24,3,1,1,0,0,202.84812033208834,3.0805095235943947,0
CUST10620,64,Male,South_East,19,543,17051.82440878598,57,0,26,1,1,1,1,0,313.1940537156234,7.756336148111458,0
CUST10621,63,Female,Yorkshire,52,689,40892.395366800476,27,0,16,2,1,1,1,0,72.92466662187948,5.394183988396643,1
CUST10622,24,Female,West_Midlands,46,705,35485.00014512937,2,0,34,2,1,1,0,0,269.08167585913316,1.8373400754378753,0
CUST10623,30,Female,South_West,13,677,31954.538150057095,59,1,23,3,1,1,0,0,139.49985849201803,0.608248298286166,0
CUST10624,39,Male,London,69,571,48193.62038982546,66,0,19,5,1,1,1,1,54.60809869791164,2.6969154951495677,0
CUST10625,68,Male,North_West,76,725,33243.924581126106,6,1,7,5,1,0,1,0,106.28881661963536,6.2477823664539525,0
CUST10626,47,Female,Wales,58,607,18539.18662691244,4,1,14,5,1,1,1,0,82.58053125420379,16.35598174872045,0
CUST10627,56,Female,North_West,82,717,17680.669900432902,4,0,23,4,1,1,0,1,71.99160302713891,3.1988320022540355,0
CUST10628,45,Male,East_of_England,84,636,57606.88770438154,10,2,6,5,1,1,1,0,54.397617578340636,6.118590518073753,1
CUST10629,51,Female,East_of_England,35,519,43948.57974808701,2,0,4,2,1,0,1,0,31.92281519745364,9.934154116371438,1
CUST10630,63,Male,Yorkshire,103,708,16744.54840827849,126,0,17,2,1,1,0,0,79.0109604485393,5.812389742655228,0
CUST10631,34,Female,North_West,72,661,54397.650626267365,1,3,6,3,1,1,0,0,134.16211618924012,3.1441923118742987,0
CUST10632,72,Female,East_of_England,34,504,45946.54065186201,2,0,29,1,1,1,0,1,24.06490890982269,4.393160543849579,0
CUST10633,34,Female,East_Midlands,108,714,56598.93034989825,158,0,17,1,1,0,1,1,157.90310990521198,0.9771502746833726,0
CUST10634,62,Female,South_East,112,745,72725.42883110736,1,0,20,5,1,1,1,0,154.27905159016333,2.940968286207193,0
CUST10635,51,Male,West_Midlands,27,591,23511.52765673557,113,0,13,3,1,0,0,0,167.2429607851929,3.460596836492077,1
CUST10636,34,Male,East_of_England,80,677,29037.241245018493,80,0,22,4,1,1,1,0,85.51819424782808,0.8730342192270762,1
CUST10637,51,Female,East_of_England,33,671,43772.75954611772,1,0,5,1,1,1,1,0,20.811227086093798,5.810191218727615,0
CUST10638,60,Male,Scotland,111,759,35898.83461408599,1,1,22,1,1,0,0,1,303.089112157427,2.2750809360551285,0
CUST10639,71,Male,Wales,8,810,37127.0999685489,0,0,22,5,1,1,0,0,361.3274849245059,1.154881273484246,0
CUST10640,69,Female,Yorkshire,88,484,31227.218865549425,3,0,16,4,1,1,0,0,305.6643172157575,1.600715013678216,1
CUST10641,32,Male,Wales,1,690,34594.12123035039,96,0,19,2,1,1,1,0,112.19966337645708,0.8146308584787675,0
CUST10642,56,Female,Wales,74,704,57766.29376505185,0,0,19,4,1,1,0,1,175.22451242332926,3.286525909359452,0
CUST10643,38,Female,East_Midlands,43,498,22688.979335049953,0,0,22,2,1,1,1,0,215.42945713171807,2.67620802502757,0
CUST10644,55,Male,Yorkshire,47,655,37214.91970300621,0,0,2,2,1,0,0,1,127.14167548126326,13.893640935317373,0
CUST10645,19,Male,South_West,105,652,54277.709111098055,1,0,26,1,1,0,0,1,355.1750864857165,4.6838359147803015,0
CUST10646,61,Female,London,106,771,34516.2407575948,8,0,25,4,1,0,1,0,29.317205492886472,1.5371939731666626,0
CUST10647,72,Male,Yorkshire,56,501,45766.80692325661,34,0,28,3,1,1,1,1,69.16394266482817,1.944042885407564,0
CUST10648,22,Female,East_of_England,105,692,35763.04818477189,79,0,21,4,1,1,0,1,222.21712413020086,9.771324682410702,0
CUST10649,48,Male,Yorkshire,6,721,38907.19221963682,29,0,23,3,1,0,0,1,271.0984455480175,1.4003634060312908,0
CUST10650,30,Male,East_Midlands,90,678,18515.61109397353,112,0,7,1,1,1,1,1,69.56980806485839,4.4988043916936125,0
CUST10651,43,Female,London,65,689,27074.16560690844,55,3,21,1,1,1,1,1,262.15434223985983,4.085898118742036,1
CUST10652,55,Female,Scotland,58,656,23306.171401162042,0,3,18,2,1,1,1,0,145.74155556660747,25.472642629456445,0
CUST10653,57,Male,Yorkshire,38,659,58969.75558168294,1,0,20,4,1,1,1,0,194.31424415053164,11.065049354416649,0
CUST10654,38,Female,East_Midlands,92,670,37105.488463300724,2,0,18,4,1,1,1,0,175.14892716407888,1.1822138019250443,0
CUST10655,38,Female,East_Midlands,15,698,30822.130552686333,97,0,24,3,1,1,1,0,100.30050959696875,5.024673379967758,0
CUST10656,57,Female,East_of_England,24,769,20395.71423488571,1,0,18,4,1,1,1,0,227.20180218593018,12.260518352950216,0
CUST10657,18,Female,East_Midlands,116,641,37575.11333025073,98,0,2,4,1,1,0,1,82.08245772397956,4.989791667602401,1
CUST10658,62,Female,East_Midlands,80,808,30544.655099497457,1,0,6,2,1,1,1,1,478.5358435863394,2.2933760146173823,0
CUST10659,47,Female,North_West,27,773,30550.666753874066,36,0,28,3,1,1,0,0,188.043978931735,4.649156943611693,1
CUST10660,55,Male,South_East,41,531,32534.213305865163,4,2,17,5,1,1,0,0,40.62959874683665,2.9802393964202265,0
CUST10661,36,Female,North_West,51,647,42516.67191556194,47,0,20,3,1,1,0,0,101.1006742575061,6.532959579638113,1
CUST10662,73,Male,South_West,58,657,42510.1020540632,6,0,12,5,1,1,1,1,170.29221067163198,2.6743527344561695,1
CUST10663,41,Female,South_West,85,680,28216.76552516886,0,0,21,1,1,1,1,1,157.77835656318834,7.580373755292312,0
CUST10664,26,Female,South_East,108,725,31266.738694418287,95,0,18,4,1,0,0,0,178.66243027685573,7.237744949094265,0
CUST10665,32,Female,South_East,18,718,49972.91409183191,2,0,21,4,1,0,0,0,244.48219036830997,2.404379509437537,0
CUST10666,26,Male,London,1,761,57241.38372470794,158,0,11,5,1,0,1,0,37.31495053174777,2.0303215865577178,0
CUST10667,51,Female,North_West,33,675,36669.54384598441,2,0,21,4,1,1,1,0,17.457820470931217,7.263021821889886,0
CUST10668,55,Male,North_West,98,706,48505.521430031484,143,0,4,3,1,1,1,1,101.4978751932786,3.1675201889223548,1
CUST10669,23,Female,Scotland,68,760,41209.62596156872,3,0,20,3,1,1,1,0,379.22621322776524,9.162321015599328,0
CUST10670,26,Female,London,65,727,33695.49582477418,2,0,21,2,1,0,0,1,219.5510681293883,8.652580235270618,0
CUST10671,37,Female,London,15,437,24892.287967261047,1,1,6,2,1,1,1,0,262.1930070684088,1.7095477965779662,0
CUST10672,45,Male,West_Midlands,86,431,43361.02914140966,4,0,9,3,1,0,0,0,143.4744000052786,4.140678661109354,1
CUST10673,34,Male,Yorkshire,117,748,50247.56292138313,37,0,17,2,1,1,0,0,74.70280939047282,12.251356371316964,0
CUST10674,24,Female,Wales,43,647,30935.769954562504,32,0,23,4,1,1,0,0,349.7604806958878,4.567910936388207,1
CUST10675,62,Female,Wales,18,727,29152.38088771705,47,0,28,4,1,1,0,1,99.12425614458871,4.67143420135867,0
CUST10676,18,Male,South_West,17,788,73711.66136483836,10,0,15,2,1,1,1,1,289.0362328847921,5.099723701654824,0
CUST10677,21,Female,North_West,111,665,34273.73841138233,6,0,27,2,1,0,1,0,45.815276528724155,7.004527537544102,0
CUST10678,26,Male,South_East,16,418,43237.40225559293,77,0,15,3,1,0,1,0,192.43549811005136,3.9815815180618825,0
CUST10679,23,Female,Scotland,44,757,28398.385402728716,0,0,18,4,1,0,1,0,111.56155464548084,8.73081330325155,0
CUST10680,70,Male,Yorkshire,85,799,34889.885038849396,67,2,15,5,1,1,0,0,129.55450050188176,1.93013918762863,1
CUST10681,22,Male,West_Midlands,37,742,37088.13889548695,5,0,30,4,1,1,0,0,96.12860896387683,6.200329274779975,0
CUST10682,28,Female,West_Midlands,25,684,57126.431264055645,0,0,20,1,1,1,1,0,323.85156193939224,1.8330645430517598,0
CUST10683,56,Female,East_Midlands,60,764,18138.51679251199,2,0,14,5,1,0,0,0,100.65932273432966,2.2252609320478727,0
CUST10684,37,Male,Yorkshire,106,655,27624.558030611228,144,0,9,4,1,1,0,0,124.11527545368214,6.081075487826919,0
CUST10685,33,Male,South_West,14,753,45101.2666204198,2,0,16,1,1,0,1,0,240.33191573226412,4.779465849283465,0
CUST10686,67,Male,East_of_England,61,554,64712.134861913415,9,0,5,5,1,1,1,0,31.186266290328756,12.863523606943128,1
CUST10687,45,Female,West_Midlands,82,724,24470.483261888254,8,0,30,3,1,0,0,1,189.127536732066,1.4321549602712305,0
CUST10688,55,Male,South_West,80,743,43158.011593059535,6,0,5,3,1,1,1,0,34.83565887157357,7.541413015937572,0
CUST10689,66,Male,North_West,74,671,41696.21651675605,107,0,25,2,1,1,1,0,91.3696524593776,2.1591809447988024,1
CUST10690,54,Female,London,61,756,23080.251135518847,92,0,20,2,1,1,0,0,189.5148364262166,2.28037697666731,0
CUST10691,37,Female,London,55,702,25989.49431125703,5,0,19,3,1,1,1,0,198.68089467732167,2.3250306444349307,0
CUST10692,66,Male,Yorkshire,2,702,30942.834837007813,11,0,17,3,1,1,1,1,141.47635233349442,5.308872792638414,0
CUST10693,19,Female,Yorkshire,75,616,28237.5549515104,0,4,25,2,1,0,0,1,68.7794341121241,5.719186527936469,0
CUST10694,29,Female,North_West,61,557,69668.75619299333,0,0,24,4,1,1,1,0,59.10255604973579,0.876187981110176,0
CUST10695,68,Male,Wales,15,722,47241.86287518832,0,0,15,5,1,0,1,1,170.65338627435418,0.8370297703932761,0
CUST10696,42,Female,West_Midlands,107,483,82033.60471451178,4,1,26,2,1,0,1,0,139.78828792325288,8.984482038791835,0
CUST10697,20,Male,South_East,85,694,39504.18464226839,1,0,2,5,1,1,0,1,43.86601546069545,4.904601719898567,0
CUST10698,61,Female,North_West,84,779,31941.7471518181,0,0,29,5,1,1,1,0,181.9003783410309,10.604320542103313,0
CUST10699,35,Male,South_East,112,456,25532.206227345752,49,0,15,2,1,1,1,0,262.8845280355549,0.7525830663851614,0
CUST10700,42,Male,East_Midlands,53,684,38070.93410712992,80,0,2,3,1,0,0,0,12.000568913227372,5.235762448848082,1
CUST10701,73,Male,South_East,9,695,22627.974849140883,2,2,21,5,1,1,1,0,65.45166355572094,11.250226615155679,0
CUST10702,20,Male,West_Midlands,15,521,57332.53215050191,2,0,9,5,1,1,1,0,48.01067758066086,5.340882973116519,0
CUST10703,33,Female,Yorkshire,10,523,21631.29854813956,6,0,24,1,1,1,1,0,118.87344438240298,2.8634935790842864,0
CUST10704,68,Male,South_East,21,781,49532.83324557976,13,0,23,1,1,1,1,0,181.7240727119777,5.002461339391072,0
CUST10705,40,Male,Scotland,70,692,31391.23402187854,14,2,22,4,1,1,1,0,441.4727183453973,6.488539581424508,1
CUST10706,67,Female,Scotland,45,727,27562.408735411675,6,0,16,4,1,1,0,0,42.60872232584218,7.369872800809787,0
CUST10707,32,Female,Yorkshire,65,720,39216.21965192422,7,0,16,2,1,1,1,1,134.36554122269226,0.7016049209200237,0
CUST10708,43,Female,South_West,8,763,79123.47883531977,1,0,18,3,1,0,1,0,152.47229995831094,2.403426452969061,0
CUST10709,28,Male,West_Midlands,5,479,48175.32239474661,4,2,17,4,1,1,1,1,123.15762929638218,6.224646421526437,0
CUST10710,62,Male,East_of_England,27,733,29534.359189100604,30,0,16,1,1,0,1,0,407.3558898136777,2.1755370972275183,1
CUST10711,36,Male,East_Midlands,102,770,30628.088772947576,0,1,19,2,1,0,1,0,23.40928654442694,8.264788069428317,0
CUST10712,36,Male,East_Midlands,92,523,37197.60600710233,0,0,19,3,1,1,0,0,67.08548314088942,1.562705306121558,1
CUST10713,47,Male,East_Midlands,21,519,35336.988136218744,2,1,0,1,1,1,1,0,101.18958528015999,0.4649972380713988,1
CUST10714,30,Female,Yorkshire,16,728,54808.53976875178,4,0,18,4,1,1,0,1,41.56114939584423,7.176034630426135,0
CUST10715,49,Male,East_of_England,38,539,21997.356163228087,0,0,14,2,1,1,1,0,193.01644212085253,2.2103410949233444,1
CUST10716,58,Female,London,54,602,34559.68314804327,4,0,21,1,1,1,0,0,61.5869434500557,3.207983824760838,0
CUST10717,69,Female,London,15,650,41673.8588787859,5,6,3,2,1,1,0,1,56.07324439254927,1.7149643938776573,0
CUST10718,44,Male,Yorkshire,16,719,23054.725341294954,32,5,20,2,1,1,0,0,128.3182398965767,9.305198798557257,1
CUST10719,59,Male,Scotland,49,692,34986.07473311664,3,0,21,3,1,1,1,0,173.9925101001066,4.623244373255762,0
CUST10720,70,Female,South_West,113,711,35578.815368225936,88,3,16,2,1,1,0,1,166.89156330212938,1.0644018764431966,0
CUST10721,70,Male,Wales,1,658,28491.11801452732,0,0,5,4,1,1,1,0,122.62187872549448,7.983599825188119,0
CUST10722,44,Male,Wales,100,718,42304.2896992813,5,2,19,1,1,1,1,0,252.69575645005187,1.8001522291329977,0
CUST10723,29,Male,South_West,85,687,47398.74968978156,33,0,19,3,1,1,1,0,49.15020210656792,7.7062124483443455,1
CUST10724,40,Male,East_Midlands,109,660,61824.98749064788,101,0,15,2,1,1,1,0,111.10906461848774,3.1249993655843458,0
CUST10725,45,Male,North_West,14,666,63784.028043480896,5,4,5,4,1,0,0,0,108.0576574305496,3.8065666206290647,1
CUST10726,58,Male,West_Midlands,79,448,19871.99539151922,5,0,11,5,1,1,0,0,147.45284229910195,5.493578256993803,1
CUST10727,70,Male,East_of_England,29,770,37905.10129046163,2,0,4,1,1,1,1,0,311.0990358129761,2.9937995351572217,0
CUST10728,56,Male,London,23,624,37907.024441741494,32,1,7,3,1,0,1,0,82.57822236786912,2.9482329200807946,1
CUST10729,35,Male,Scotland,62,643,51960.90201653049,94,1,23,3,1,0,1,0,145.2630816651493,9.431637601153348,1
CUST10730,43,Female,London,25,753,39129.41541077142,0,1,21,4,1,0,1,0,104.22007195785693,5.32171746152682,0
CUST10731,67,Female,Yorkshire,117,564,81261.01968269894,61,3,25,4,1,1,1,1,27.91719991286414,2.676112199655411,1
CUST10732,73,Male,Yorkshire,83,652,52885.421654636455,8,0,17,3,1,1,1,0,67.9448434591728,4.493811241487028,1
CUST10733,53,Female,West_Midlands,91,730,22611.108429425287,3,0,23,5,1,1,1,1,118.11334792213731,4.798799140773634,0
CUST10734,64,Male,London,104,665,31371.448905141886,7,0,17,3,1,1,0,1,111.09377351763386,2.5115615727394145,0
CUST10735,67,Male,South_East,96,758,35367.727911949725,31,0,27,1,1,1,1,0,102.14208117068087,3.7579450169401616,0
CUST10736,59,Female,North_West,80,495,46500.92098796097,0,0,19,1,1,1,1,0,161.64389190047712,5.742139004712454,0
CUST10737,67,Female,East_Midlands,57,740,40875.83830237908,102,0,5,2,1,0,1,0,126.84461401389483,2.4394079773861264,0
CUST10738,34,Female,Wales,51,494,23514.33223348475,3,0,18,3,1,0,0,0,89.24326175323121,2.636879387399576,1
CUST10739,43,Male,South_East,95,746,17903.962075403047,1,0,16,5,1,1,1,1,126.90208535305645,5.3009630604393445,0
CUST10740,44,Male,Scotland,94,675,35295.77431241082,2,0,15,5,1,1,1,0,123.6971071069523,1.5181906741894564,0
CUST10741,34,Female,Yorkshire,28,723,26301.78448533193,36,1,21,1,1,1,1,1,367.8707298935398,1.8979990790047971,0
CUST10742,18,Male,West_Midlands,6,718,60480.86388552894,7,0,3,3,1,1,1,0,54.670740830684785,6.740170578697972,0
CUST10743,44,Male,Yorkshire,60,743,17598.883523462897,2,0,23,3,1,1,1,1,76.60835612502339,5.360733272035199,0
CUST10744,42,Male,Wales,80,530,52324.775801415795,2,0,6,3,1,1,1,0,64.92116847653124,2.269531549115662,0
CUST10745,37,Male,South_East,92,756,29400.23091157099,35,0,17,4,1,1,1,0,153.72607864740462,0.780878765365537,0
CUST10746,47,Female,South_East,40,793,31136.944823445618,8,1,6,5,1,1,0,0,86.37795444539847,2.988585353261757,1
CUST10747,56,Male,West_Midlands,87,735,63359.69335697422,63,0,8,2,1,1,1,0,105.55515201680063,5.987434099472537,1
CUST10748,32,Female,Yorkshire,79,735,80979.49671331585,5,0,17,1,1,1,1,0,193.75515435764615,3.1847345884861,0
CUST10749,18,Male,London,89,704,33736.95815553778,4,0,24,1,1,1,0,0,405.7603229172414,4.3156765394651195,0
CUST10750,34,Female,North_West,98,691,61959.00168893687,203,0,18,1,1,0,1,1,163.50100094156124,2.314101027152094,0
CUST10751,52,Male,North_West,64,696,32965.89128538524,0,0,21,4,1,1,1,1,25.64900164981675,2.2413360268670757,0
CUST10752,54,Male,Yorkshire,48,718,48085.17594673921,18,0,6,2,1,1,1,0,133.7256168786829,2.529404948453932,0
CUST10753,31,Female,Wales,56,452,40622.63308031283,76,0,23,2,1,1,1,0,259.47105069544153,2.118460259566151,0
CUST10754,70,Male,East_of_England,52,706,29583.378886724146,2,0,4,4,1,0,0,1,82.10449759741611,8.276824665182778,0
CUST10755,69,Female,Yorkshire,29,705,51406.47083865731,81,0,25,3,1,0,0,0,127.25044048939213,5.054568683879839,0
CUST10756,45,Male,Wales,119,447,46228.713912683284,7,4,7,4,1,1,0,0,16.354875889589202,10.579173621505007,1
CUST10757,51,Male,North_West,13,685,30774.954197712475,81,0,22,2,1,0,0,1,117.12793916142424,8.853578316128738,1
CUST10758,60,Female,South_West,9,634,44125.108615421756,41,6,18,3,1,1,0,0,283.64843334657905,1.6785575611392103,0
